epoch,train_loss,val_loss,val_miou
1,0.5286502172780592,0.6022999472916126,0.4332504905760288
2,0.40851862208787787,0.3834148831665516,0.6765284426510334
3,0.3803830770559089,0.3730544447898865,0.6876704804599285
4,0.3709298399991767,0.35570414923131466,0.6557465977966785
5,0.35731371890666874,0.34155833534896374,0.6587905213236809
6,0.35955297531083574,0.3374719340354204,0.7226597368717194
7,0.3366554372532423,0.33453188464045525,0.6566491662524641
8,0.31386609479438426,0.32441990077495575,0.6825592294335365
9,0.311462736060453,0.33117581717669964,0.7295341454446316
10,0.3144381621549296,0.3440850432962179,0.6193880760110915
11,0.30919348708418914,0.35397457145154476,0.6902137361466885
12,0.3102508090263189,0.31236058846116066,0.6587780155241489
13,0.2931061990039293,0.31212735176086426,0.7044906988739967
14,0.29786251450693885,0.3049011640250683,0.6843361705541611
15,0.2928931349238684,0.30482400581240654,0.728680431842804
16,0.2784733706435492,0.3064932506531477,0.6816302910447121
17,0.2820456946311995,0.2907644622027874,0.7026493772864342
18,0.2786016301360241,0.29453463666141033,0.7049949690699577
19,0.274942536686742,0.29372588731348515,0.6977711524814367
20,0.2602871212848397,0.29219966009259224,0.682256668806076
21,0.2646378538636274,0.2814716100692749,0.6527728813234717
22,0.26158580114675123,0.2665510755032301,0.7539378777146339
23,0.2568174621393514,0.31791142746806145,0.6070397961884737
24,0.260019737967225,0.2735475264489651,0.7294944785535336
25,0.2597616553999657,0.27011286094784737,0.6868428252637386
26,0.26334188046843504,0.310695419088006,0.6504517812281847
27,0.24899806463441185,0.2729889862239361,0.719551894813776
28,0.2377096317535223,0.2596313115209341,0.7348021883517504
29,0.25834278311840325,0.26686100102961063,0.7518792748451233
30,0.23852815773597982,0.2773510720580816,0.6526362933218479
31,0.23301070027573165,0.24807195365428925,0.7486151531338692
32,0.24126303473184274,0.25762152299284935,0.7067611962556839
33,0.226842287667962,0.268967567011714,0.7263689450919628
34,0.23267136132994362,0.28110125474631786,0.6330188205465674
35,0.2168699392052584,0.2603430673480034,0.6931128576397896
36,0.20907541901566262,0.24460826814174652,0.7112129107117653
37,0.22317546224871346,0.2312553934752941,0.75205959379673
38,0.22329100585261055,0.2538562975823879,0.6764804534614086
39,0.2205167641473371,0.24949383176863194,0.6986473645083606
40,0.20546105815920718,0.23026482574641705,0.7360478118062019
41,0.21174453891987025,0.23193484172224998,0.6995588690042496
42,0.18980395343414572,0.21896719746291637,0.8007098883390427
43,0.18492883790371029,0.2213713051751256,0.7641219422221184
44,0.18776839105195778,0.25380939431488514,0.6632938648108393
45,0.19672337035800136,0.2154066264629364,0.7839249670505524
46,0.18740460605815398,0.23165057227015495,0.6865722285583615
47,0.2053187943475191,0.22000014502555132,0.7804906666278839
48,0.19567309493242308,0.24401070084422827,0.7071142140775919
49,0.20799234058967855,0.2145823249593377,0.7422555796802044
50,0.195957149530566,0.18800538685172796,0.7924056500196457
51,0.1867378613976545,0.19400725793093443,0.7875975519418716
52,0.18369245563828668,0.19200505688786507,0.8214677646756172
53,0.1877047360636467,0.2564130127429962,0.6426683152094483
54,0.16966138346943743,0.21925232000648975,0.7383237108588219
55,0.17005715605824492,0.25561651587486267,0.6308464575558901
56,0.16992352521696755,0.2347792750224471,0.6764970310032368
57,0.16928825371487197,0.20572057738900185,0.6638882562983781
58,0.17837733238242393,0.1982253845781088,0.7694628313183784
59,0.16576775943124017,0.2101303767412901,0.7006564512848854
60,0.16450416071470395,0.21183334197849035,0.7484327778220177
61,0.16768795529077218,0.2186319474130869,0.7103250944055617
62,0.17175946540610734,0.21205706894397736,0.7229809649288654
63,0.16005490391060365,0.2026144191622734,0.7623528242111206
64,0.1628122158175291,0.21040863916277885,0.7246345728635788
65,0.1638650091928105,0.18909716978669167,0.7277671843767166
66,0.15386009147000868,0.1772115333005786,0.7815408855676651
67,0.15158529493004777,0.1566026322543621,0.8298593014478683
68,0.1461961683492328,0.21430073399096727,0.6758654490113258
69,0.1656903976271319,0.19872156158089638,0.7379206046462059
70,0.1643608370146086,0.1986682265996933,0.7823988050222397
71,0.15398554711840873,0.17730803973972797,0.7706102579832077
72,0.14969284329996552,0.17374641634523869,0.7958376407623291
73,0.1486373074179472,0.15093613509088755,0.8374452963471413
74,0.1504824811289477,0.22626152355223894,0.704537745565176
75,0.15476361956707266,0.16695206239819527,0.7914159595966339
76,0.15103134894093803,0.19264252856373787,0.752940408885479
77,0.1481821072656055,0.1559412181377411,0.8377570435404778
78,0.15851883347644363,0.2153260400518775,0.7077936343848705
79,0.13317113023164662,0.19536748994141817,0.761993981897831
80,0.1688138450994048,0.17054660618305206,0.7841356247663498
81,0.14867523763068888,0.18858657404780388,0.7500871308147907
82,0.13794803584730903,0.16849036142230034,0.7850939109921455
83,0.1354582604280738,0.17641436215490103,0.7750816978514194
84,0.13489490227643833,0.18586239591240883,0.7304970994591713
85,0.12956191478080528,0.1883918335661292,0.7446489930152893
86,0.14848056348950364,0.19839970488101244,0.7049778625369072
87,0.14692121865444405,0.17882975935935974,0.7496980726718903
88,0.14160907667043598,0.1661586705595255,0.8031755685806274
89,0.13210188285555952,0.171378618106246,0.7568755000829697
90,0.13152328168236932,0.19934154022485018,0.7018019445240498
91,0.13661740841560585,0.16985218413174152,0.7719495035707951
92,0.12788136182136314,0.16223027277737856,0.7813349552452564
93,0.13598127472539281,0.17791523318737745,0.7538596242666245
