epoch,train_loss,val_loss,val_miou
1,0.5720380156539208,0.5056826956570148,0.6156203970313072
2,0.4666195629641067,0.39117009565234184,0.7115656360983849
3,0.4377809728300849,0.38823071122169495,0.716226726770401
4,0.41592223838318226,0.38250961154699326,0.6591347865760326
5,0.4097693638746129,0.362026683986187,0.7259003221988678
6,0.3923011907311373,0.3517379052937031,0.768723264336586
7,0.42814550635426546,0.36407798156142235,0.7133000381290913
8,0.39689647943474526,0.34634634479880333,0.7013811990618706
9,0.3791282287863798,0.33038653060793877,0.765139989554882
10,0.3631527236727781,0.3300950676202774,0.7523017525672913
11,0.36766873126806215,0.33784690499305725,0.7249378375709057
12,0.3793379356001699,0.31410378962755203,0.7505083978176117
13,0.40559401588384497,0.33624259009957314,0.7521671913564205
14,0.3578790499027385,0.32690300792455673,0.7523180246353149
15,0.36287565286769424,0.3069956861436367,0.7595141008496284
16,0.3346196731855703,0.30954105593264103,0.7486551962792873
17,0.33860967880071596,0.3094521053135395,0.7848584875464439
18,0.36293642742689264,0.28574782237410545,0.7851056680083275
19,0.33725251118804134,0.30709728971123695,0.768281877040863
20,0.33425937454367793,0.2969435565173626,0.7638736143708229
21,0.3328341626843741,0.2990845777094364,0.7475273609161377
22,0.33180020818876665,0.2951834946870804,0.7560053989291191
23,0.32096829178721403,0.33176563307642937,0.6805889680981636
24,0.3037429070749948,0.2709552440792322,0.8054282814264297
25,0.32057882949363353,0.25946635380387306,0.8048599511384964
26,0.3249851319678994,0.28091179206967354,0.7581051960587502
27,0.30397493270940557,0.28907047025859356,0.7411248572170734
28,0.29503332355687784,0.27363629825413227,0.7581971548497677
29,0.3005418867565865,0.29857341945171356,0.7179095298051834
30,0.31168333596961445,0.3007211685180664,0.6944885216653347
31,0.3159542988206065,0.2523551229387522,0.796274907886982
32,0.28491659566413524,0.2714361734688282,0.7507659196853638
33,0.2872993790133055,0.28560839407145977,0.7101698983460665
34,0.30153964667819266,0.27291693165898323,0.7445798739790916
35,0.2936881707851277,0.2580025978386402,0.7669483497738838
36,0.2935212469378183,0.2717237789183855,0.7280167303979397
37,0.2961256736239722,0.25004266761243343,0.7555566690862179
38,0.2817702061215112,0.22083944268524647,0.8204326704144478
39,0.29227098580016647,0.2728954367339611,0.7205674350261688
40,0.25580764960410984,0.23496585339307785,0.8057109043002129
41,0.28799534571725266,0.23220491409301758,0.8115221187472343
42,0.28358517933723537,0.22814182192087173,0.8012185245752335
43,0.2701842854189318,0.25574365444481373,0.7549597173929214
44,0.24336785424587337,0.2541891988366842,0.7175686731934547
45,0.26604622879693673,0.22980651259422302,0.7941285148262978
46,0.26440162367598957,0.24204396083950996,0.7837103977799416
47,0.25275945628798285,0.2664652317762375,0.7230027988553047
48,0.25061837011991545,0.21282725036144257,0.8132086917757988
49,0.24633785077305728,0.2356284148991108,0.7665529996156693
50,0.23338536190432171,0.24804484471678734,0.7456244677305222
51,0.2609279384446699,0.19691416434943676,0.8225079402327538
52,0.2479096904050472,0.23000247403979301,0.7931746244430542
53,0.23693852577098581,0.2298372182995081,0.7671335563063622
54,0.24389541461024172,0.22853654716163874,0.7604270093142986
55,0.25279332125602766,0.2224948350340128,0.7753942497074604
56,0.2525430269712626,0.19932804442942142,0.8090742453932762
57,0.24463122493998948,0.27079107612371445,0.7067140340805054
58,0.25890831320091734,0.20376163721084595,0.7829791456460953
59,0.25891359774179235,0.22495410591363907,0.763925988227129
60,0.24295253098704095,0.18593101017177105,0.8387963101267815
61,0.2471762195576069,0.21267971955239773,0.7879683338105679
62,0.2486466245595799,0.21667291037738323,0.7622896693646908
63,0.25197237487449203,0.2024194011464715,0.7892645820975304
64,0.24286629484836444,0.19517906848341227,0.8154595419764519
65,0.21955252681360687,0.19226607028394938,0.8005067892372608
66,0.2436028417459754,0.19454621896147728,0.8048208877444267
67,0.2250593699688135,0.18631277605891228,0.8089905604720116
68,0.22032640909039697,0.18612989876419306,0.7942223846912384
69,0.23652076045441073,0.19147208519279957,0.8056085333228111
70,0.2221252701656763,0.224048288539052,0.7511760406196117
71,0.21857419454081115,0.21764490939676762,0.73652483522892
72,0.25007462674795194,0.19955925270915031,0.7797000333666801
73,0.22094897354064985,0.1658818330615759,0.8459942266345024
74,0.2099418376767358,0.18596636410802603,0.8002982065081596
75,0.20282068744648335,0.19911128841340542,0.7785095274448395
76,0.18468132372512375,0.1827244758605957,0.8022890239953995
77,0.21001593179480973,0.1657036393880844,0.8258895054459572
78,0.18806994446488315,0.1939504435285926,0.784666508436203
79,0.23698644547961478,0.16381495725363493,0.8340179026126862
80,0.18573526760866477,0.16510862857103348,0.8410242199897766
81,0.20543211403974268,0.17798127513378859,0.8101721704006195
82,0.2059185503180637,0.21626270934939384,0.7355420999228954
83,0.2176823293746904,0.17538060992956161,0.824232891201973
84,0.19089459177366522,0.17357992846518755,0.8128640800714493
85,0.236422065212283,0.18652478978037834,0.7858750224113464
86,0.209172040050806,0.15107189770787954,0.8455716669559479
87,0.21870168419771416,0.15563808009028435,0.85261320322752
88,0.19256767162749933,0.15733012836426497,0.8391191512346268
89,0.17441681772470474,0.17117312364280224,0.8195373043417931
90,0.19213782874650734,0.1611351827159524,0.8322261422872543
91,0.1882295728076336,0.17237785086035728,0.8078577294945717
92,0.214879835414332,0.17209112830460072,0.8175075724720955
93,0.18508404406697251,0.14391935896128416,0.8444372713565826
94,0.1885208475381829,0.14504417032003403,0.8529349938035011
95,0.19191844778698544,0.15983524732291698,0.8206049427390099
96,0.19317400767359622,0.1461322121322155,0.8443544656038284
97,0.1756876606580823,0.14694272354245186,0.8399944230914116
98,0.17424935691578444,0.15311282221227884,0.827403262257576
99,0.17017110402500907,0.2185112191364169,0.7472088076174259
100,0.16771749060514363,0.16688500437885523,0.8048621416091919
