epoch,train_loss,val_loss,val_miou
82,0.12790956261546113,0.13970931340008974,0.847543329000473
83,0.12644770377597145,0.1708588507026434,0.7802364155650139
84,0.1353351893120034,0.19231447530910373,0.765907634049654
85,0.12732319897690483,0.20660581719130278,0.7283941172063351
86,0.13723867663810418,0.16303778626024723,0.808656819164753
87,0.15224435734887456,0.1745338710024953,0.7840263918042183
88,0.12525752567967705,0.16360833030194044,0.8014973700046539
89,0.12159614472888237,0.14999197516590357,0.8238651752471924
90,0.12660522447075956,0.16672614868730307,0.7768159620463848
91,0.12141141382067702,0.15890318155288696,0.7861353829503059
92,0.11755926837754804,0.12863537203520536,0.8551247045397758
93,0.1325510660576266,0.12881963280960917,0.8520187735557556
94,0.1388361105738684,0.1700537046417594,0.7723097540438175
95,0.13607871220555418,0.18337740749120712,0.7309091165661812
96,0.12337505037701407,0.14674155227839947,0.8129070997238159
97,0.11956564371669015,0.1688697119243443,0.8022736608982086
98,0.10131109245987825,0.14372466271743178,0.8184402659535408
99,0.11142657558585323,0.1997262267395854,0.7221955992281437
100,0.11395992555244025,0.14024603413417935,0.8333274498581886
