threshold,Overall_Avg_IoU,Class_n02085620-Chihuahua,Class_n02085782-Japanese_spaniel,Class_n02085936-Maltese_dog,Class_n02086079-Pekinese,Class_n02086240-Shih-Tzu,Class_n02086646-Blenheim_spaniel,Class_n02086910-papillon,Class_n02087046-toy_terrier,Class_n02087394-Rhodesian_ridgeback,Class_n02088094-Afghan_hound,Class_n02088238-basset,Class_n02088364-beagle,Class_n02088466-bloodhound,Class_n02088632-bluetick,Class_n02089078-black-and-tan_coonhound,Class_n02089867-Walker_hound,Class_n02089973-English_foxhound,Class_n02090379-redbone,Class_n02090622-borzoi,Class_n02090721-Irish_wolfhound,Class_n02091032-Italian_greyhound,Class_n02091134-whippet,Class_n02091244-Ibizan_hound,Class_n02091467-Norwegian_elkhound,Class_n02091635-otterhound,Class_n02091831-Saluki,Class_n02092002-Scottish_deerhound,Class_n02092339-Weimaraner,Class_n02093256-Staffordshire_bullterrier,Class_n02093428-American_Staffordshire_terrier,Class_n02093647-Bedlington_terrier,Class_n02093754-Border_terrier,Class_n02093859-Kerry_blue_terrier,Class_n02093991-Irish_terrier,Class_n02094114-Norfolk_terrier,Class_n02094258-Norwich_terrier,Class_n02094433-Yorkshire_terrier,Class_n02095314-wire-haired_fox_terrier,Class_n02095570-Lakeland_terrier,Class_n02095889-Sealyham_terrier,Class_n02096051-Airedale,Class_n02096177-cairn,Class_n02096294-Australian_terrier,Class_n02096437-Dandie_Dinmont,Class_n02096585-Boston_bull,Class_n02097047-miniature_schnauzer,Class_n02097130-giant_schnauzer,Class_n02097209-standard_schnauzer,Class_n02097298-Scotch_terrier,Class_n02097474-Tibetan_terrier,Class_n02097658-silky_terrier,Class_n02098105-soft-coated_wheaten_terrier,Class_n02098286-West_Highland_white_terrier,Class_n02098413-Lhasa,Class_n02099267-flat-coated_retriever,Class_n02099429-curly-coated_retriever,Class_n02099601-golden_retriever,Class_n02099712-Labrador_retriever,Class_n02099849-Chesapeake_Bay_retriever,Class_n02100236-German_short-haired_pointer,Class_n02100583-vizsla,Class_n02100735-English_setter,Class_n02100877-Irish_setter,Class_n02101006-Gordon_setter,Class_n02101388-Brittany_spaniel,Class_n02101556-clumber,Class_n02102040-English_springer,Class_n02102177-Welsh_springer_spaniel,Class_n02102318-cocker_spaniel,Class_n02102480-Sussex_spaniel,Class_n02102973-Irish_water_spaniel,Class_n02104029-kuvasz,Class_n02104365-schipperke,Class_n02105056-groenendael,Class_n02105162-malinois,Class_n02105251-briard,Class_n02105412-kelpie,Class_n02105505-komondor,Class_n02105641-Old_English_sheepdog,Class_n02105855-Shetland_sheepdog,Class_n02106030-collie,Class_n02106166-Border_collie,Class_n02106382-Bouvier_des_Flandres,Class_n02106550-Rottweiler,Class_n02106662-German_shepherd,Class_n02107142-Doberman,Class_n02107312-miniature_pinscher,Class_n02107574-Greater_Swiss_Mountain_dog,Class_n02107683-Bernese_mountain_dog,Class_n02107908-Appenzeller,Class_n02108000-EntleBucher,Class_n02108089-boxer,Class_n02108422-bull_mastiff,Class_n02108551-Tibetan_mastiff,Class_n02108915-French_bulldog,Class_n02109047-Great_Dane,Class_n02109525-Saint_Bernard,Class_n02109961-Eskimo_dog,Class_n02110063-malamute,Class_n02110185-Siberian_husky,Class_n02110627-affenpinscher,Class_n02110806-basenji,Class_n02110958-pug,Class_n02111129-Leonberg,Class_n02111277-Newfoundland,Class_n02111500-Great_Pyrenees,Class_n02111889-Samoyed,Class_n02112018-Pomeranian,Class_n02112137-chow,Class_n02112350-keeshond,Class_n02112706-Brabancon_griffon,Class_n02113023-Pembroke,Class_n02113186-Cardigan,Class_n02113624-toy_poodle,Class_n02113712-miniature_poodle,Class_n02113799-standard_poodle,Class_n02113978-Mexican_hairless,Class_n02115641-dingo,Class_n02115913-dhole,Class_n02116738-African_hunting_dog
0.1,0.5854033116405422,0.4558701570558993,0.5974027495320096,0.6599842489715858,0.6053621019767781,0.5454124903868042,0.5277804834668246,0.6996683207975175,0.6467667349446404,0.47483494712549656,0.503147545585233,0.5750683744054134,0.6093674226325528,0.5388455103264073,0.5717147874993864,0.7145803348952242,0.6379721142566568,0.8236488522208247,0.579269186623969,0.5400759034549386,0.559462272256822,0.5333405573690919,0.4926787552999971,0.5965233793255409,0.5148139321600198,0.6793923128079984,0.4559551137425425,0.5949628860796754,0.6300812673825649,0.6286972043068851,0.691404672830622,0.6789086889386453,0.4747001390042212,0.5012978036134057,0.5545384232617041,0.6809487342885628,0.566196914252327,0.6804624411222494,0.6884057528267998,0.6097047638672588,0.7052479254889171,0.6850441082076371,0.5076533815148943,0.6718363797066944,0.5595807025468202,0.5501086108992143,0.6359471688369035,0.6558474475176517,0.4252998179793514,0.7509523155491415,0.7026549426605257,0.5487172075736216,0.4567189964253594,0.47647683732514573,0.6450113864025782,0.6228766126494055,0.6042390913604249,0.5480295735141962,0.5204505253221982,0.4676772899309448,0.4604520186978435,0.4875312484441897,0.6120032439101197,0.5060452107515776,0.6078106037681429,0.5498020387837196,0.5302429130236826,0.6712378252638058,0.4131880311920179,0.5563982963661592,0.514935330233686,0.6867058284358942,0.7122289229137784,0.6825116352676488,0.6353873886556622,0.5708699677951815,0.6059404964255176,0.4197074679330578,0.5767504567577573,0.6393921877182184,0.5676318228491589,0.631013318933676,0.6398471072882224,0.5872099051845652,0.6096324255894863,0.6315118367791827,0.5955893443165157,0.5258510086380046,0.6297656205064974,0.5079627249268658,0.5244975471147761,0.6266748252692874,0.5512656846767516,0.5750211831875672,0.7027871371177097,0.6177241438566794,0.6151414929845478,0.7113844882662713,0.5243379281787949,0.32196971538028957,0.4353977495641373,0.7755898196138943,0.6505841937437278,0.49491224106899734,0.4580132649218417,0.56325140923649,0.43625085674390773,0.4737428909283296,0.6820736506618348,0.7439513000353789,0.5677687111014165,0.6984844405120284,0.5495069694349982,0.5155150729694148,0.8150212779379281,0.5020439358498874,0.7036706770441223,0.6096347329906354,0.6034566676433866,0.4256224328952147,0.5483261262782639
0.2,0.5862918276772099,0.47964826348161244,0.5623740935811457,0.6573880407607882,0.5852610308693111,0.511874683359675,0.5413136914597498,0.685621645065672,0.6311739326627477,0.49119063332345253,0.5189513541006058,0.5782681075131932,0.6309622537032782,0.5510051623242557,0.5811709792839302,0.7247384392063945,0.6260144538508324,0.7890322939395058,0.5556258860569179,0.5390408594382193,0.555057012976994,0.4988056812827314,0.5285574352015207,0.6071886534742129,0.5357461100973107,0.7043086276099275,0.455983961813102,0.6001560146336077,0.5942396088796055,0.6254951168907273,0.6739012227099997,0.6762404578134549,0.4772811060477243,0.5391319160044028,0.6290651456925148,0.6961107609336535,0.5887950121664398,0.6827872823765562,0.6729164981458162,0.6389716011891997,0.7120249409746051,0.6688044886949942,0.5062593353290434,0.6813800445221447,0.5701538996120925,0.5158278757971697,0.6347354317259608,0.6591829730502106,0.4337257961313904,0.7299110235267344,0.6213918698282617,0.5923179900264378,0.5011733216097338,0.4981204627295727,0.6014442812909768,0.6198681270131594,0.64009773626092,0.5254815110953577,0.5162077438076669,0.4841881201366697,0.4930061124621391,0.507197415606625,0.6265425207889235,0.5393712121617793,0.5824019734022285,0.575395219636641,0.5258479210626519,0.642236090066969,0.4315241669706853,0.5601431086637919,0.5232889837416875,0.7132446650097345,0.6950739902511144,0.6797211234193823,0.6422292508003327,0.582729679970919,0.5959003579495642,0.4098459247729611,0.5879390421954623,0.6281163249542597,0.5856215280873724,0.6125184779435056,0.6334947140497253,0.6323720976228241,0.6104886935115084,0.6377468987665289,0.5756022691679463,0.522605232442761,0.6336395069837131,0.5534975443938271,0.533824491169881,0.6398563432315626,0.5630152904155928,0.5683666789088958,0.6685981535070217,0.613397939070338,0.6299574439639728,0.660218488316975,0.5168039289929273,0.3374235521867856,0.48415859857288057,0.7617648934149972,0.6148396929867794,0.49355973528336117,0.4573934259609401,0.5724647063092557,0.4531599647489292,0.4990454730300836,0.6470662376223032,0.6945593925547918,0.5975230085029363,0.6424273685380189,0.5320876737343665,0.5337437974096784,0.746919934394538,0.5287915307206925,0.6459891595421545,0.6406450676204603,0.5828211723360558,0.46115896969491466,0.560403158581636
0.3,0.5760331583816167,0.4938165233219233,0.5315309683649012,0.6509118546100658,0.5716667878162226,0.5009277628007586,0.5466779844321176,0.6538622433927512,0.5929202850221442,0.49012634965689905,0.5447685783066133,0.5705917001345107,0.6341916379473947,0.528357532536955,0.5706902910712616,0.7006150929431425,0.6178786669612897,0.7142220057440236,0.5454743996292172,0.5448721062829086,0.5435003117037791,0.45239911378095066,0.5701424564209431,0.6190124537661247,0.5545851602031425,0.6945396048085732,0.44421549118583126,0.5927862728071218,0.5588842786493861,0.6135756039227742,0.6308664496201783,0.6509123247042142,0.47877633955664817,0.578449009200096,0.6709299239467764,0.6625861268294024,0.6202430953563253,0.6835032729364311,0.6483564061926869,0.6283360794461934,0.7315709806797773,0.6497965470470124,0.48066249993128424,0.6550633961432545,0.556021400262635,0.49854183444016736,0.6205829382949088,0.6247079675318872,0.40687742657309195,0.7252260779399717,0.5683087420984598,0.6011186224272116,0.5416168604468214,0.5219802903086899,0.5684156749939537,0.623240850880655,0.6612770846503474,0.5040393607706559,0.5040196330508409,0.4871766686002874,0.5387376420045925,0.49084393606980353,0.6163392794354827,0.5826528660271539,0.5674743620911872,0.5690563151539042,0.5297018217961436,0.6092444639645967,0.46695853891419803,0.5799485325071262,0.503948702743022,0.7197848350911037,0.6571142629272113,0.6333974595880285,0.6319116967011607,0.5933846186240749,0.5751099877110544,0.3994916618463928,0.6191359594866236,0.6154852318489561,0.5545750829197801,0.5828821137141078,0.6154377460031881,0.6565536017682241,0.5849679286440563,0.6178199339397447,0.5863589129138241,0.5335014811186195,0.5817231220199184,0.5679726236938477,0.537746047656882,0.5970297434984986,0.5803767931749204,0.5686489912033288,0.6023118206032858,0.5763598606733487,0.6264317061702742,0.6195291876655705,0.4791872541337396,0.3259198631772574,0.48320062535786407,0.7119116522375741,0.5800898798936638,0.4843814922269802,0.4635127715034567,0.5552284692713992,0.43655248932717433,0.5002210203003913,0.6138687897637116,0.6512412725140725,0.6174939005138537,0.5963184011000675,0.5022325333308025,0.513146123205163,0.6846096321424812,0.5348497615169243,0.6004528154935749,0.6287368634038476,0.5624003538183531,0.47342827301745427,0.6040984935463701
0.4,0.5516894503868267,0.48738163337833484,0.46387053322108135,0.6154301743738969,0.5333171007256269,0.46135568204840494,0.5213335996046559,0.5940969277031608,0.5478999792697768,0.4974211667728528,0.5618549955944511,0.554445595698375,0.6233082192268361,0.5092457825548287,0.559953790134262,0.6631677345267553,0.5720143834356209,0.6321505510522343,0.49043943871990725,0.5212180936898424,0.5237069148378708,0.43150143252113826,0.6106630244681257,0.5539615527512399,0.5703465415824496,0.6826852866306713,0.4211936143779041,0.5745632521290093,0.5265334852586238,0.5626660450961489,0.5755880146750144,0.5925466911446793,0.4759905130909138,0.6023746902531365,0.6863627818159508,0.5981421766162895,0.6151101307899367,0.6545967330417166,0.5903517451395233,0.5946477520404216,0.7280072573665571,0.6320015705187882,0.4797098576852882,0.6527747571673537,0.52220547668504,0.4708389191240475,0.5602456921894646,0.5608841138689995,0.4035178342496731,0.6679537046341174,0.5404954661579848,0.5974261757425045,0.5568509220188809,0.5165460674540322,0.5450181365850846,0.6235475387863556,0.6666752551900811,0.499006381991259,0.4894466319502334,0.4800055141363885,0.5669291345530425,0.483368392287967,0.6162684950143265,0.6060528259599726,0.5163136661715546,0.5792405902104086,0.5191095009219694,0.5759867635604458,0.468032076431224,0.5923567749673471,0.510109009251587,0.6821705040311667,0.58812384573304,0.5723050101152918,0.537498568291534,0.573248847445109,0.5336232336858198,0.3960267427911196,0.6339842991800062,0.5858715534851507,0.5141072947967728,0.5047754350308361,0.5823586875580111,0.6632909019229261,0.5387716919870754,0.5697767857957291,0.5792188565273556,0.5197957187760948,0.5465897691718302,0.5630395726717538,0.5485098381513969,0.5511367986833001,0.5635646733300723,0.5450051062604547,0.5250575667132449,0.5524658592892726,0.6367858937916278,0.5931269199314321,0.4432664930887932,0.32029929592483575,0.46705665039199484,0.6384014996840083,0.5140739444292451,0.4708343043858184,0.4655769156588261,0.48928204946367887,0.43657355487360244,0.4879164950805107,0.5717443234550638,0.5836568289354827,0.5989127995258313,0.5628952795813198,0.48015092706590534,0.47972437198124557,0.6332709187955913,0.539754198755169,0.5665230696279984,0.5838724253354712,0.5065157323599176,0.48080962910334357,0.6010301009444919
0.5,0.5159990742573818,0.48890415998225717,0.4006009583759583,0.5453239583505376,0.492509264134991,0.41067542757906095,0.5049183651905562,0.5385028828582742,0.5082324026279789,0.46590355982745935,0.5580335585635119,0.5322136297709321,0.607091592709786,0.48525935989906654,0.5136382248935449,0.5718230290491323,0.5254567524579579,0.5603321444172655,0.43972532747266513,0.4949157144143769,0.4839918286804744,0.3836094829524793,0.6094953029056349,0.4700705477185325,0.5601146168983976,0.6290021824532621,0.41209885039932803,0.5811826395133244,0.4862381062402161,0.5059955713914102,0.4892369279497202,0.500012422145259,0.47013903905352067,0.6217147065135631,0.6725759332035006,0.5286033702948948,0.5799886190447547,0.588995971673734,0.4978082531441226,0.560347291617647,0.7164076005137524,0.572078916872306,0.4836378032747485,0.5895883428318889,0.4717856906398161,0.45323017606297666,0.5056467077027148,0.5200820914743286,0.39939562523410455,0.5912685204619571,0.496428328164323,0.5787273414840046,0.5479954602085823,0.49850913701017185,0.5033880824727522,0.6004926491684005,0.6075741174649412,0.4669542549865838,0.45212590722567925,0.4842390018614339,0.5702529125873373,0.4787406645427607,0.6019156614972081,0.6028194128480278,0.49566164966784043,0.5535185285554745,0.5014224799179271,0.5438525210520979,0.4759812108130759,0.5639155163667395,0.49336562504912534,0.5932034961663999,0.49747707202911984,0.5252305238067743,0.4809078283823564,0.5456850505692447,0.4985549464950771,0.3995397536665992,0.648710629632334,0.5471935387558675,0.45691210508032853,0.4783609809741697,0.5539383097669923,0.6400081510611982,0.50151056762554,0.5136789892846583,0.5429660870076498,0.475601497708536,0.4436507934665371,0.5481541856209751,0.5342019279990394,0.48620002491608966,0.5365580018800771,0.5388778648464958,0.4465805757558668,0.5123465945251157,0.599015463103752,0.5200570752170897,0.42193262367803863,0.29003701850592595,0.4528832956597465,0.5693942334251549,0.4726017036507762,0.45246112187773085,0.4550326443490619,0.4186784247220282,0.4289828911919387,0.4740348977075085,0.5093521446919882,0.5101963251764047,0.5897536415025411,0.5067269722754393,0.45857294151813893,0.43819245903996834,0.5439427786600298,0.5021045043543078,0.541793246746591,0.5384411847977482,0.483276225049498,0.5021058191609352,0.5979858634182628
0.6,0.46092577052693573,0.4965663822306909,0.3487611628261811,0.4917290553210192,0.4208463030053289,0.35584815725446994,0.4870101409360079,0.46754395473265387,0.4620822030921869,0.44299986063986135,0.5134709351669364,0.4785322666355064,0.559525397073142,0.43287058066427236,0.40995179826087114,0.5042202488592121,0.46059998189542545,0.4638950362090924,0.3801480442242329,0.44372621320868,0.42382343716236814,0.3411882000378722,0.5484556376693396,0.40670920900091734,0.5439048919278624,0.5112123506556498,0.39841146667529076,0.5549752896523668,0.44233151887191946,0.41646878244980934,0.39961376222789596,0.42360715214983113,0.4399546877601119,0.603903206640254,0.6045130560060482,0.4594685214670392,0.49926155156370716,0.5126531479810987,0.4237053802250422,0.4926484563310007,0.6434423347985183,0.4907009323579463,0.4541224704388066,0.5167375477336412,0.4179319041076989,0.40182081845696216,0.4344903619738266,0.46350530760121417,0.3601277950156278,0.500779771683712,0.4377728628628704,0.5395094436354533,0.5226288166407913,0.4668444753865444,0.44307762572267306,0.5060497919609547,0.5261592581945186,0.4318742392366614,0.390829295047873,0.43741009614643306,0.5450133716534135,0.45595549669242896,0.5086417234384244,0.5311875948421563,0.46707615188418244,0.5062856950308838,0.45378500239718755,0.4671173652481803,0.46180867115923707,0.5046031145845777,0.46974632696826485,0.5015213685825944,0.4136620667009134,0.45905520650658893,0.4362405847833215,0.4969457209557855,0.4323784003601223,0.39274635092719534,0.6124826190732219,0.4812002419149364,0.3634201279978618,0.4241755421673849,0.4732166709529861,0.5508310398918896,0.4574272864439538,0.4663611068790402,0.5025378563729895,0.42992941461983014,0.3820001248156736,0.5070243173955196,0.4988654045335322,0.3774246088682107,0.4859735983078551,0.5031903957329671,0.3779051112230686,0.43271030987638515,0.5146651721249101,0.4329087209390445,0.41755453266470494,0.2745293335895002,0.4562653284717415,0.4734814540100161,0.3967452896564775,0.41444761279238385,0.46400592215452274,0.3735745562913877,0.4048254297604135,0.44369198765967754,0.4273444134068775,0.41841046462232834,0.5594212314878183,0.4149520495990086,0.42433712779394817,0.36791287209375473,0.43991282897190764,0.46687994950883355,0.5025590640680981,0.4615068587076611,0.41479314247416654,0.5121380575628037,0.5508304953436111
0.7,0.37307242701749516,0.4398574006072817,0.29573534663366113,0.3722715186405063,0.3063721450956729,0.28436794351911565,0.40721111905369717,0.3860151743219979,0.36511572211471943,0.4038537956614494,0.4241373473404936,0.37119979120167546,0.4520163763760567,0.32346687081710584,0.3120902376889937,0.38623812399132984,0.35688516481212174,0.3548922572281873,0.3135017482760477,0.3575304849539397,0.3503636658083881,0.295799769657786,0.4329473443222908,0.32306832519249856,0.4697851321308015,0.39157902839239334,0.3522331108569152,0.4292813279611333,0.36625520079175206,0.32951206422606394,0.30075614483398877,0.3126142473183803,0.3217688238664971,0.5013918911950546,0.46384109531299905,0.35862185962267384,0.42169599369545807,0.397233506357679,0.3213141975491692,0.3671573161192316,0.5096233688538611,0.367949097490455,0.36471555657758686,0.3567506594805007,0.323435025160972,0.3369097535611985,0.3497979209319597,0.3665200666667756,0.3166222938347224,0.3756406692727945,0.3418474031468144,0.44531535322062854,0.4362523061200627,0.42987523235682534,0.375661773954051,0.39609676579291375,0.3952772017734515,0.35706348423723455,0.30465305422215583,0.3649158775617565,0.4661483069704909,0.41345120906437527,0.4188734247017428,0.43275546112468444,0.36891276376651566,0.4102554398311799,0.3683701685396217,0.35953102721178254,0.385499564367175,0.391908779937373,0.443419049801415,0.3726219849495859,0.3400643432134938,0.38817443803848584,0.3703574034780066,0.4032768273695212,0.33234311333526456,0.3424509383673836,0.5154039776790912,0.3559227288123609,0.30662242709670984,0.36432702834800484,0.3828340986209643,0.38471306997579763,0.375359117156877,0.3790693449962232,0.42481844605376456,0.33200772095522935,0.2894893515389662,0.4296432648644929,0.4244054941034247,0.28365677592774774,0.379485020293633,0.4190050868622537,0.30231673310406215,0.3442614615485022,0.41447913394736247,0.3165500249439115,0.3798375052859493,0.23903960562695703,0.38002458451148335,0.3750777365622796,0.3061648682022975,0.3558499480725803,0.4347126434120378,0.31731179604223264,0.3675158381828937,0.38852731963407305,0.32000809331676133,0.3196205427621853,0.45716519438512726,0.29853583208108875,0.37121665862774716,0.3057115514773142,0.3450276335002999,0.4160467129160061,0.38179478107037756,0.3679181268004739,0.3320438901326509,0.4548338626728542,0.4870204881643433
0.8,0.2505759398065,0.3052805115777355,0.22510547587913515,0.21161375535887958,0.18292054494568452,0.1664642184440526,0.2788181279568083,0.25377744604198677,0.23163461766289983,0.3346581301945987,0.2714939386737415,0.26401161707202275,0.2855848187807927,0.21882820694628266,0.21025217842495722,0.2469859653643062,0.23822304293504876,0.23925985321412097,0.23139975208845506,0.26699133201210523,0.2312943669829258,0.18933337727675253,0.2991195266353996,0.21286015057436783,0.3464800374810375,0.235746189154122,0.2573959956392536,0.25826145965134323,0.246303114129898,0.23588609271503774,0.19139605775418533,0.1773895621554838,0.19352617899851995,0.3709931651399138,0.30289662381650884,0.24038935091689742,0.3061958930151459,0.2505068582313782,0.18279997003707738,0.23029380875506383,0.30391676501549075,0.22876945443011087,0.24448212970150385,0.21612289852094407,0.20464893327765873,0.2083056152699064,0.2395255915614411,0.24552319472553089,0.2333175915215783,0.22397465370730235,0.20607002037513977,0.2889403319032084,0.3048401815253708,0.3062681295069641,0.23178150514439774,0.26845050929458025,0.24938613324556308,0.23564312672756743,0.1929816355988388,0.2561552394910951,0.3374410419501084,0.311274056295356,0.2760103819425333,0.29747325083628834,0.2419520530043811,0.2794623069811406,0.2649989448042885,0.23398169176918113,0.2846804005938529,0.2339498334658429,0.3221210407621825,0.25364263001581716,0.2269781449409908,0.25956930433626185,0.24689666067250826,0.2786798355220964,0.19127010155195076,0.25366357803000544,0.3311275192768023,0.2205516278906829,0.2331824031057695,0.25454321793961004,0.26342400005700944,0.2395175891955709,0.24696792800839146,0.2557016833811517,0.30314585262243243,0.23197465521826172,0.17237205421872923,0.2900114670911916,0.3119205594088656,0.18025222237788724,0.2359240594423405,0.2896566520512957,0.20845251225422703,0.22095970350612423,0.25678119588618775,0.20114040690169074,0.27523184837612535,0.18414720558977288,0.28259313839700095,0.20564281942634896,0.20769850520883196,0.2745071171304632,0.32714931112664186,0.2415277958489578,0.2885878668299978,0.290395718384464,0.1911087841079191,0.18866788501919304,0.2732278068393711,0.16501349771004123,0.23317978821543894,0.23065682289654327,0.21974716528175003,0.3351984274954602,0.2356608868611211,0.25203096441913764,0.20790737375392151,0.3513402591703397,0.35476426820403734
0.9,0.10799864542668161,0.14528054313899522,0.09678127954352343,0.06598061649633716,0.07626634265937922,0.06839944685642593,0.10976388117697533,0.10226187595588654,0.10174622604676069,0.15726621605106447,0.11041915900805022,0.12967927596876938,0.10670737632050056,0.13732504066797993,0.08816366291069945,0.11118336539429081,0.08008014106319722,0.10297166641062486,0.11224595669935651,0.12742251806988825,0.09036981619719758,0.07851893711740307,0.13486523160875633,0.09571607261457779,0.17167621143866377,0.09369481093957045,0.11778171660305617,0.10768443718627847,0.10239691618240987,0.13196081169332824,0.08028403478106827,0.08178096280834722,0.07994369836139169,0.14893709965454519,0.12138139216906085,0.12319868872151381,0.16493144598921003,0.11704261187321204,0.06549562697446025,0.10733980451303338,0.09361085316466593,0.09167058330882569,0.10635632763659067,0.08140304603471701,0.07162363158050614,0.07186433703475373,0.11132006398405059,0.11173611527538747,0.08924224940398194,0.08562167665041376,0.09017303379031945,0.11420139046847591,0.15690547437166666,0.14001215061224034,0.08570629399921632,0.11320508175624511,0.10807683155451389,0.08671761330446356,0.0756160386030431,0.10718619016228823,0.16056697093229305,0.14785805618418582,0.10056530546400681,0.14640803596357468,0.081357422967161,0.12933617634785327,0.11274941332594708,0.09432442103522141,0.1495187725198871,0.08729052566835704,0.1298709614273415,0.11635110769933218,0.09159458603476749,0.09570658288619455,0.1070352575450481,0.1304005146813757,0.06366585237480703,0.10072154798420245,0.15159930145489092,0.09297407123960154,0.13504217427337356,0.10417967006896367,0.1151910116387685,0.10707854961746319,0.10402599155782591,0.10116556741852745,0.12403608742417435,0.10600817372348506,0.05974165083298767,0.11353187764037982,0.14796461530073754,0.06396229883501595,0.09512553411781093,0.1274706112700246,0.09318083231944632,0.0784063846901025,0.09777972689403115,0.07742007086182165,0.09979032118308022,0.11625240589890698,0.11816593696007154,0.0788412138542691,0.0772726462785384,0.13610323631272958,0.12472852627794451,0.12792033729325408,0.15078736746125943,0.13206885311593447,0.056637942521475935,0.07735331494685986,0.11558510400886039,0.06614312897167803,0.09905777220246567,0.10799931173681736,0.10391011006401185,0.17156781841779917,0.10290099167549382,0.10775753732705942,0.07986972048346115,0.160431413986383,0.1702928274402972
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
